transaction_id,order_number,user_id,created_at,product_id,product_name,category,brand,product_type,quantity
93c73c95-3962-45a2-a146-b1b6ddfdec02,AR-2026-000360,cd9ca581-a0c2-48f8-985d-c4e340b25331,2026-01-21T16:05:19.716Z,230,Harbinger Wrist Roller Kit Negro,Accesorios,Harbinger,Ropa,1
1fe1e99f-dd5f-45d1-acbc-34c601ee4c8f,AR-2026-001980,74cf3cda-ef27-41a5-b063-73d412254d32,2026-01-22T09:36:33.590Z,200,Harbinger Ankle Cuff Pair Negro,Accesorios,Harbinger,Ropa,1
1fe1e99f-dd5f-45d1-acbc-34c601ee4c8f,AR-2026-001980,74cf3cda-ef27-41a5-b063-73d412254d32,2026-01-22T09:36:33.590Z,195,Harbinger Core Stability Ball Gris,Accesorios,Harbinger,Ropa,1
1fe1e99f-dd5f-45d1-acbc-34c601ee4c8f,AR-2026-001980,74cf3cda-ef27-41a5-b063-73d412254d32,2026-01-22T09:36:33.590Z,224,Harbinger Hand Grip Trainer Negro,Accesorios,Harbinger,Ropa,1
895b8623-d849-4588-8087-f126d20c8eb4,AR-2026-001394,ee48a62f-168b-4db6-8b23-3beb44eaa339,2026-01-22T18:43:05.931Z,160,MuscleTech Glutamine Plus 300 g,Suplementos,MuscleTech,Suplementación,1
895b8623-d849-4588-8087-f126d20c8eb4,AR-2026-001394,ee48a62f-168b-4db6-8b23-3beb44eaa339,2026-01-22T18:43:05.931Z,143,Optimum Nutrition Glutamine Powder 300 g,Suplementos,Optimum Nutrition,Suplementación,1
7b479a4f-cbbf-44ba-8c85-780007e50cf9,AR-2026-000929,8c6eb69c-b364-4dc9-a9bf-74e0210514c5,2026-01-22T22:53:26.519Z,3,Creatina Monohidratada 300 g,Suplementos,MuscleTech,Suplementación,1
7b479a4f-cbbf-44ba-8c85-780007e50cf9,AR-2026-000929,8c6eb69c-b364-4dc9-a9bf-74e0210514c5,2026-01-22T22:53:26.519Z,205,Harbinger Stainless Shaker 750 ml Plateado,Accesorios,Harbinger,Ropa,1
7b479a4f-cbbf-44ba-8c85-780007e50cf9,AR-2026-000929,8c6eb69c-b364-4dc9-a9bf-74e0210514c5,2026-01-22T22:53:26.519Z,152,MuscleTech NitroTech Vanilla 4 lb,Suplementos,MuscleTech,Suplementación,1
04904983-ac69-4304-9a7c-a601323ccdae,AR-2026-000254,5a2d3995-d426-4c33-9e3c-5a20f5414894,2026-01-23T23:24:25.740Z,118,Adidas Techfit Compression Shirt Blanco,Ropa deportiva,Adidas,Ropa,1
04904983-ac69-4304-9a7c-a601323ccdae,AR-2026-000254,5a2d3995-d426-4c33-9e3c-5a20f5414894,2026-01-23T23:24:25.740Z,119,Adidas Train Essentials Shorts Azul,Ropa deportiva,Adidas,Ropa,1
04904983-ac69-4304-9a7c-a601323ccdae,AR-2026-000254,5a2d3995-d426-4c33-9e3c-5a20f5414894,2026-01-23T23:24:25.740Z,205,Harbinger Stainless Shaker 750 ml Plateado,Accesorios,Harbinger,Ropa,1
4af4d051-610a-4ab6-866d-3968fa173778,AR-2026-000090,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-24T00:03:24.256Z,176,Cellucor BCAA Sport Watermelon 270 g,Suplementos,Cellucor,Suplementación,1
4af4d051-610a-4ab6-866d-3968fa173778,AR-2026-000090,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-24T00:03:24.256Z,181,Cellucor Hydration Stick Lemon 20 sobres,Suplementos,Cellucor,Suplementación,1
4af4d051-610a-4ab6-866d-3968fa173778,AR-2026-000090,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-24T00:03:24.256Z,140,Optimum Nutrition Amino Energy Blue Raspberry 270 g,Suplementos,Optimum Nutrition,Suplementación,1
5074baed-501a-4c88-9860-994e8e3c88f8,AR-2026-001908,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-26T12:05:22.907Z,84,Gymshark Apex Training Tee Negro,Ropa deportiva,Gymshark,Ropa,1
5074baed-501a-4c88-9860-994e8e3c88f8,AR-2026-001908,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-26T12:05:22.907Z,89,Gymshark Sport Jogger Gris Oxford,Ropa deportiva,Gymshark,Ropa,1
9878df2f-5a90-4b6f-b323-7c6aff5e9ac8,AR-2026-001948,0c26c307-2441-482c-8e60-8a3e3c1de442,2026-01-28T10:40:12.052Z,178,Cellucor C4 Energy Drink Pack 12 piezas,Suplementos,Cellucor,Suplementación,1
9878df2f-5a90-4b6f-b323-7c6aff5e9ac8,AR-2026-001948,0c26c307-2441-482c-8e60-8a3e3c1de442,2026-01-28T10:40:12.052Z,137,Optimum Nutrition Serious Mass Chocolate 6 lb,Suplementos,Optimum Nutrition,Suplementación,1
7b4d80a6-e7f7-45cf-a010-83fd9574506b,AR-2026-001929,5f413623-1d15-4455-8b5f-545152794fb6,2026-01-29T00:12:03.766Z,166,MuscleTech 100 Percent Whey Chocolate 5 lb,Suplementos,MuscleTech,Suplementación,1
7b4d80a6-e7f7-45cf-a010-83fd9574506b,AR-2026-001929,5f413623-1d15-4455-8b5f-545152794fb6,2026-01-29T00:12:03.766Z,149,Optimum Nutrition Plant Protein Vanilla 1.5 lb,Suplementos,Optimum Nutrition,Suplementación,1
55388fe7-e0d4-4167-9219-4b6a6c7c9b12,AR-2026-000177,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-29T02:46:41.860Z,204,Harbinger Shaker Bottle 700 ml Negro,Accesorios,Harbinger,Ropa,1
55388fe7-e0d4-4167-9219-4b6a6c7c9b12,AR-2026-000177,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-29T02:46:41.860Z,166,MuscleTech 100 Percent Whey Chocolate 5 lb,Suplementos,MuscleTech,Suplementación,1
55388fe7-e0d4-4167-9219-4b6a6c7c9b12,AR-2026-000177,00b7568e-5c56-462c-97e4-f74c70764baa,2026-01-29T02:46:41.860Z,138,Optimum Nutrition Micronized Creatine 300 g,Suplementos,Optimum Nutrition,Suplementación,1
0454b97d-e974-4d4a-b3aa-584ce37e972a,AR-2026-001536,f3c6804c-484a-440f-9af1-d5b425dbb2c0,2026-01-29T05:47:19.460Z,151,MuscleTech NitroTech Chocolate 4 lb,Suplementos,MuscleTech,Suplementación,1
0454b97d-e974-4d4a-b3aa-584ce37e972a,AR-2026-001536,f3c6804c-484a-440f-9af1-d5b425dbb2c0,2026-01-29T05:47:19.460Z,148,Optimum Nutrition Hydrowhey Turbo Chocolate 1.6 lb,Suplementos,Optimum Nutrition,Suplementación,1
0454b97d-e974-4d4a-b3aa-584ce37e972a,AR-2026-001536,f3c6804c-484a-440f-9af1-d5b425dbb2c0,2026-01-29T05:47:19.460Z,138,Optimum Nutrition Micronized Creatine 300 g,Suplementos,Optimum Nutrition,Suplementación,1
0454b97d-e974-4d4a-b3aa-584ce37e972a,AR-2026-001536,f3c6804c-484a-440f-9af1-d5b425dbb2c0,2026-01-29T05:47:19.460Z,135,Optimum Nutrition Whey Gold Vanilla Ice Cream 2 lb,Suplementos,Optimum Nutrition,Suplementación,1
58c482f5-256e-42bd-873e-ad23ff7139d5,AR-2026-000722,71ca42cd-5f2e-44e0-8601-1b5e2b82d112,2026-01-30T14:22:44.411Z,128,Adidas Yoga Studio Tee Blanco,Ropa deportiva,Adidas,Ropa,1
58c482f5-256e-42bd-873e-ad23ff7139d5,AR-2026-000722,71ca42cd-5f2e-44e0-8601-1b5e2b82d112,2026-01-30T14:22:44.411Z,88,Gymshark Arrival Shorts Negro,Ropa deportiva,Gymshark,Ropa,1
72ffac4d-2d65-4666-b335-b546467682b1,AR-2026-001068,5dcf2f7f-6082-46bd-9f14-5913bd360f16,2026-01-30T15:00:17.308Z,206,Harbinger Gym Towel Negro,Accesorios,Harbinger,Ropa,1
72ffac4d-2d65-4666-b335-b546467682b1,AR-2026-001068,5dcf2f7f-6082-46bd-9f14-5913bd360f16,2026-01-30T15:00:17.308Z,210,Harbinger Speed Rope Negro,Accesorios,Harbinger,Ropa,1
263656c8-6cdd-40c4-bcd5-5fad896cad8b,AR-2026-001107,ee48a62f-168b-4db6-8b23-3beb44eaa339,2026-01-31T09:42:31.964Z,119,Adidas Train Essentials Shorts Azul,Ropa deportiva,Adidas,Ropa,1
263656c8-6cdd-40c4-bcd5-5fad896cad8b,AR-2026-001107,ee48a62f-168b-4db6-8b23-3beb44eaa339,2026-01-31T09:42:31.964Z,131,Adidas Training Long Sleeve Verde Olivo,Ropa deportiva,Adidas,Ropa,1
263656c8-6cdd-40c4-bcd5-5fad896cad8b,AR-2026-001107,ee48a62f-168b-4db6-8b23-3beb44eaa339,2026-01-31T09:42:31.964Z,102,YoungLA Pump Cover Tee Blanco,Ropa deportiva,YoungLA,Ropa,1
8c08f138-3b65-47a1-bf51-6e142e7bd802,AR-2026-000925,61169e98-ba99-482e-8e4f-ea1551300afd,2026-02-01T17:58:32.619Z,125,Adidas Optime Training Leggings Morado,Ropa deportiva,Adidas,Ropa,1
8c08f138-3b65-47a1-bf51-6e142e7bd802,AR-2026-000925,61169e98-ba99-482e-8e4f-ea1551300afd,2026-02-01T17:58:32.619Z,100,Gymshark Mesh Training Tank Rojo,Ropa deportiva,Gymshark,Ropa,1
6bbfa80c-ec4f-4097-905b-85541f6196f9,AR-2026-001808,2b15595d-4799-4aa1-87fd-b00bf499dbb0,2026-02-03T07:56:05.941Z,125,Adidas Optime Training Leggings Morado,Ropa deportiva,Adidas,Ropa,1
6bbfa80c-ec4f-4097-905b-85541f6196f9,AR-2026-001808,2b15595d-4799-4aa1-87fd-b00bf499dbb0,2026-02-03T07:56:05.941Z,130,Adidas ZNE Sweatshirt Gris,Ropa deportiva,Adidas,Ropa,1
6bbfa80c-ec4f-4097-905b-85541f6196f9,AR-2026-001808,2b15595d-4799-4aa1-87fd-b00bf499dbb0,2026-02-03T07:56:05.941Z,91,Gymshark Adapt Leggings Negro,Ropa deportiva,Gymshark,Ropa,1
6bbfa80c-ec4f-4097-905b-85541f6196f9,AR-2026-001808,2b15595d-4799-4aa1-87fd-b00bf499dbb0,2026-02-03T07:56:05.941Z,100,Gymshark Mesh Training Tank Rojo,Ropa deportiva,Gymshark,Ropa,1
379ae07e-06e8-463a-8c1e-54587d185a88,AR-2026-000160,ef635875-8b44-4a01-a46d-051e2e0d13f4,2026-02-04T18:34:32.333Z,125,Adidas Optime Training Leggings Morado,Ropa deportiva,Adidas,Ropa,1
379ae07e-06e8-463a-8c1e-54587d185a88,AR-2026-000160,ef635875-8b44-4a01-a46d-051e2e0d13f4,2026-02-04T18:34:32.333Z,92,Gymshark Power Sports Bra Rosa,Ropa deportiva,Gymshark,Ropa,1
379ae07e-06e8-463a-8c1e-54587d185a88,AR-2026-000160,ef635875-8b44-4a01-a46d-051e2e0d13f4,2026-02-04T18:34:32.333Z,106,YoungLA Varsity Hoodie Verde,Ropa deportiva,YoungLA,Ropa,1
bd429db0-f92b-4c36-a78c-ec2d09fefcf1,AR-2026-001321,0fdd7679-430e-4085-830a-d6e8091c8e73,2026-02-04T23:35:17.431Z,216,Harbinger Cable Attachment Rope Negro,Accesorios,Harbinger,Ropa,1
bd429db0-f92b-4c36-a78c-ec2d09fefcf1,AR-2026-001321,0fdd7679-430e-4085-830a-d6e8091c8e73,2026-02-04T23:35:17.431Z,199,Harbinger Hip Band Verde,Accesorios,Harbinger,Ropa,1
bd429db0-f92b-4c36-a78c-ec2d09fefcf1,AR-2026-001321,0fdd7679-430e-4085-830a-d6e8091c8e73,2026-02-04T23:35:17.431Z,197,Harbinger Resistance Band Medium Rojo,Accesorios,Harbinger,Ropa,1
3f1541ff-9eb5-42ff-bfa1-e8c4f2ab0a1e,AR-2026-001541,6ae8486a-d374-4b92-acb4-ec8e30458c66,2026-02-05T11:06:52.702Z,214,Harbinger Mini Band Set Multicolor,Accesorios,Harbinger,Ropa,1
80cdf4d3-ec93-4b0b-8d7a-19dd2801dae5,AR-2026-001326,9dfab61d-21d9-48af-86c4-7879a4bfcf9b,2026-02-05T13:28:27.484Z,125,Adidas Optime Training Leggings Morado,Ropa deportiva,Adidas,Ropa,1
80cdf4d3-ec93-4b0b-8d7a-19dd2801dae5,AR-2026-001326,9dfab61d-21d9-48af-86c4-7879a4bfcf9b,2026-02-05T13:28:27.484Z,110,YoungLA Minimal Sports Bra Lila,Ropa deportiva,YoungLA,Ropa,1
80cdf4d3-ec93-4b0b-8d7a-19dd2801dae5,AR-2026-001326,9dfab61d-21d9-48af-86c4-7879a4bfcf9b,2026-02-05T13:28:27.484Z,115,YoungLA Performance Polo Negro,Ropa deportiva,YoungLA,Ropa,1
4dba4604-9ed3-45f9-b806-d1dfaf2d4032,AR-2026-001603,5dcf2f7f-6082-46bd-9f14-5913bd360f16,2026-02-06T05:49:53.617Z,172,Cellucor Cor Performance Whey Vanilla,Suplementos,Cellucor,Suplementación,1
4dba4604-9ed3-45f9-b806-d1dfaf2d4032,AR-2026-001603,5dcf2f7f-6082-46bd-9f14-5913bd360f16,2026-02-06T05:49:53.617Z,162,MuscleTech Protein Cookie Chocolate Chip,Suplementos,MuscleTech,Suplementación,1
4dba4604-9ed3-45f9-b806-d1dfaf2d4032,AR-2026-001603,5dcf2f7f-6082-46bd-9f14-5913bd360f16,2026-02-06T05:49:53.617Z,141,Optimum Nutrition Gold Standard Pre Workout Fruit Punch,Suplementos,Optimum Nutrition,Suplementación,1
4dba4604-9ed3-45f9-b806-d1dfaf2d4032,AR-2026-001603,5dcf2f7f-6082-46bd-9f14-5913bd360f16,2026-02-06T05:49:53.617Z,136,Optimum Nutrition Whey Gold Cookies Cream 5 lb,Suplementos,Optimum Nutrition,Suplementación,1
55880652-25b5-4ab7-8d7b-0cb870237203,AR-2026-001056,0f83a7d8-7ac6-4b4e-81df-3a8973dd15c0,2026-02-07T02:54:06.081Z,186,Harbinger Power Lifting Belt Negro,Accesorios,Harbinger,Ropa,1
55880652-25b5-4ab7-8d7b-0cb870237203,AR-2026-001056,0f83a7d8-7ac6-4b4e-81df-3a8973dd15c0,2026-02-07T02:54:06.081Z,184,Harbinger Pro Wristwrap Gloves Negro,Accesorios,Harbinger,Ropa,1
33d403df-17ad-4930-a267-9cb41748f67b,AR-2026-001083,934c5c14-3a4d-4803-8218-546b43273d82,2026-02-07T21:20:48.313Z,200,Harbinger Ankle Cuff Pair Negro,Accesorios,Harbinger,Ropa,1
33d403df-17ad-4930-a267-9cb41748f67b,AR-2026-001083,934c5c14-3a4d-4803-8218-546b43273d82,2026-02-07T21:20:48.313Z,191,Harbinger Foam Core Belt Gris,Accesorios,Harbinger,Ropa,1
33d403df-17ad-4930-a267-9cb41748f67b,AR-2026-001083,934c5c14-3a4d-4803-8218-546b43273d82,2026-02-07T21:20:48.313Z,210,Harbinger Speed Rope Negro,Accesorios,Harbinger,Ropa,1
312e52a0-4501-424f-85e9-aa3574183374,AR-2026-001235,d68d5d70-c30f-4935-b721-3425cf337678,2026-02-07T22:06:46.275Z,229,Harbinger Balance Pad Azul,Accesorios,Harbinger,Ropa,1
312e52a0-4501-424f-85e9-aa3574183374,AR-2026-001235,d68d5d70-c30f-4935-b721-3425cf337678,2026-02-07T22:06:46.275Z,188,Harbinger Figure 8 Lifting Straps Negro,Accesorios,Harbinger,Ropa,1
312e52a0-4501-424f-85e9-aa3574183374,AR-2026-001235,d68d5d70-c30f-4935-b721-3425cf337678,2026-02-07T22:06:46.275Z,186,Harbinger Power Lifting Belt Negro,Accesorios,Harbinger,Ropa,1
312e52a0-4501-424f-85e9-aa3574183374,AR-2026-001235,d68d5d70-c30f-4935-b721-3425cf337678,2026-02-07T22:06:46.275Z,218,Harbinger Triceps V Bar Cromado,Accesorios,Harbinger,Ropa,1
13304ea8-9f32-4610-96a2-fdc07246c70d,AR-2026-001245,fb13f382-820a-4b02-a9b0-92bfbfa349ec,2026-02-08T04:11:34.149Z,229,Harbinger Balance Pad Azul,Accesorios,Harbinger,Ropa,1
13304ea8-9f32-4610-96a2-fdc07246c70d,AR-2026-001245,fb13f382-820a-4b02-a9b0-92bfbfa349ec,2026-02-08T04:11:34.149Z,186,Harbinger Power Lifting Belt Negro,Accesorios,Harbinger,Ropa,1
718a757d-5a0c-4ffd-8a0d-5e6f32d7269f,AR-2026-000926,11844694-f428-4250-b034-140498c1f646,2026-02-08T18:00:13.390Z,188,Harbinger Figure 8 Lifting Straps Negro,Accesorios,Harbinger,Ropa,1
718a757d-5a0c-4ffd-8a0d-5e6f32d7269f,AR-2026-000926,11844694-f428-4250-b034-140498c1f646,2026-02-08T18:00:13.390Z,191,Harbinger Foam Core Belt Gris,Accesorios,Harbinger,Ropa,1
2398f0bc-c138-42f9-ad86-8a0c0622541a,AR-2026-000372,19e2d47a-a423-4f0c-8d3a-cac5507c8cf4,2026-02-09T19:06:12.533Z,204,Harbinger Shaker Bottle 700 ml Negro,Accesorios,Harbinger,Ropa,1
2398f0bc-c138-42f9-ad86-8a0c0622541a,AR-2026-000372,19e2d47a-a423-4f0c-8d3a-cac5507c8cf4,2026-02-09T19:06:12.533Z,138,Optimum Nutrition Micronized Creatine 300 g,Suplementos,Optimum Nutrition,Suplementación,1
2398f0bc-c138-42f9-ad86-8a0c0622541a,AR-2026-000372,19e2d47a-a423-4f0c-8d3a-cac5507c8cf4,2026-02-09T19:06:12.533Z,136,Optimum Nutrition Whey Gold Cookies Cream 5 lb,Suplementos,Optimum Nutrition,Suplementación,1
c1fd977a-c86f-4aeb-99db-82abd3bb4edc,AR-2026-000688,8b4b56ef-2b95-4e2d-b287-c6160f53108c,2026-02-09T22:55:21.539Z,209,Harbinger Drawstring Bag Rojo,Accesorios,Harbinger,Ropa,1
c1fd977a-c86f-4aeb-99db-82abd3bb4edc,AR-2026-000688,8b4b56ef-2b95-4e2d-b287-c6160f53108c,2026-02-09T22:55:21.539Z,205,Harbinger Stainless Shaker 750 ml Plateado,Accesorios,Harbinger,Ropa,1
c1fd977a-c86f-4aeb-99db-82abd3bb4edc,AR-2026-000688,8b4b56ef-2b95-4e2d-b287-c6160f53108c,2026-02-09T22:55:21.539Z,207,Harbinger Training Towel Gris,Accesorios,Harbinger,Ropa,1
c1fd977a-c86f-4aeb-99db-82abd3bb4edc,AR-2026-000688,8b4b56ef-2b95-4e2d-b287-c6160f53108c,2026-02-09T22:55:21.539Z,154,MuscleTech Mass Tech Extreme Chocolate 7 lb,Suplementos,MuscleTech,Suplementación,1
c1fd977a-c86f-4aeb-99db-82abd3bb4edc,AR-2026-000688,8b4b56ef-2b95-4e2d-b287-c6160f53108c,2026-02-09T22:55:21.539Z,138,Optimum Nutrition Micronized Creatine 300 g,Suplementos,Optimum Nutrition,Suplementación,1
12ddfe84-984f-4bb5-b00b-e62a841b7dee,AR-2026-001257,e2ffe494-3d94-4d52-8a7f-b45186439cc2,2026-02-10T13:32:11.685Z,93,Gymshark Training Zip Jacket Azul Marino,Ropa deportiva,Gymshark,Ropa,1
12ddfe84-984f-4bb5-b00b-e62a841b7dee,AR-2026-001257,e2ffe494-3d94-4d52-8a7f-b45186439cc2,2026-02-10T13:32:11.685Z,90,Gymshark Vital Seamless Top Verde,Ropa deportiva,Gymshark,Ropa,1
12ddfe84-984f-4bb5-b00b-e62a841b7dee,AR-2026-001257,e2ffe494-3d94-4d52-8a7f-b45186439cc2,2026-02-10T13:32:11.685Z,9,Playera Fit Training,Ropa deportiva,YoungLA,Ropa,1
12ddfe84-984f-4bb5-b00b-e62a841b7dee,AR-2026-001257,e2ffe494-3d94-4d52-8a7f-b45186439cc2,2026-02-10T13:32:11.685Z,101,YoungLA Block Party Tee Negro,Ropa deportiva,YoungLA,Ropa,1
12ddfe84-984f-4bb5-b00b-e62a841b7dee,AR-2026-001257,e2ffe494-3d94-4d52-8a7f-b45186439cc2,2026-02-10T13:32:11.685Z,112,YoungLA Motion Jacket Negro,Ropa deportiva,YoungLA,Ropa,1
f1a4c68f-d6e6-42e7-b0f6-23d5be636883,AR-2026-001422,9e88b5c1-aba3-46d5-914b-55f26e922c0c,2026-02-10T22:42:14.724Z,192,Harbinger Durafoam Mat Negro,Accesorios,Harbinger,Ropa,1
f1a4c68f-d6e6-42e7-b0f6-23d5be636883,AR-2026-001422,9e88b5c1-aba3-46d5-914b-55f26e922c0c,2026-02-10T22:42:14.724Z,198,Harbinger Resistance Band Heavy Negro,Accesorios,Harbinger,Ropa,1
f1a4c68f-d6e6-42e7-b0f6-23d5be636883,AR-2026-001422,9e88b5c1-aba3-46d5-914b-55f26e922c0c,2026-02-10T22:42:14.724Z,232,Harbinger Speed Agility Cones Naranja,Accesorios,Harbinger,Ropa,1
f1a4c68f-d6e6-42e7-b0f6-23d5be636883,AR-2026-001422,9e88b5c1-aba3-46d5-914b-55f26e922c0c,2026-02-10T22:42:14.724Z,226,Harbinger Yoga Block Gris,Accesorios,Harbinger,Ropa,1
6ddca837-c6a8-4e45-bd2e-d2fdc3a77e41,AR-2026-000900,cd9ca581-a0c2-48f8-985d-c4e340b25331,2026-02-11T15:43:06.670Z,223,Harbinger Elbow Sleeves Negro,Accesorios,Harbinger,Ropa,1
6ddca837-c6a8-4e45-bd2e-d2fdc3a77e41,AR-2026-000900,cd9ca581-a0c2-48f8-985d-c4e340b25331,2026-02-11T15:43:06.670Z,224,Harbinger Hand Grip Trainer Negro,Accesorios,Harbinger,Ropa,1
6ddca837-c6a8-4e45-bd2e-d2fdc3a77e41,AR-2026-000900,cd9ca581-a0c2-48f8-985d-c4e340b25331,2026-02-11T15:43:06.670Z,212,Harbinger Massage Roller Negro,Accesorios,Harbinger,Ropa,1
6ddca837-c6a8-4e45-bd2e-d2fdc3a77e41,AR-2026-000900,cd9ca581-a0c2-48f8-985d-c4e340b25331,2026-02-11T15:43:06.670Z,226,Harbinger Yoga Block Gris,Accesorios,Harbinger,Ropa,1
880f39e8-bff2-4c45-89da-d8c452fa3895,AR-2026-001464,2f994287-3dce-40a2-8b32-d9cdba8ee007,2026-02-11T19:16:02.894Z,85,Gymshark Apex Training Tee Blanco,Ropa deportiva,Gymshark,Ropa,1
880f39e8-bff2-4c45-89da-d8c452fa3895,AR-2026-001464,2f994287-3dce-40a2-8b32-d9cdba8ee007,2026-02-11T19:16:02.894Z,89,Gymshark Sport Jogger Gris Oxford,Ropa deportiva,Gymshark,Ropa,1
59a693f0-38ee-453c-9b35-a44dcaf395f9,AR-2026-000230,bb09cd70-880e-4fff-9efa-eb941142c4be,2026-02-12T14:19:31.698Z,205,Harbinger Stainless Shaker 750 ml Plateado,Accesorios,Harbinger,Ropa,1
59a693f0-38ee-453c-9b35-a44dcaf395f9,AR-2026-000230,bb09cd70-880e-4fff-9efa-eb941142c4be,2026-02-12T14:19:31.698Z,152,MuscleTech NitroTech Vanilla 4 lb,Suplementos,MuscleTech,Suplementación,1
59a693f0-38ee-453c-9b35-a44dcaf395f9,AR-2026-000230,bb09cd70-880e-4fff-9efa-eb941142c4be,2026-02-12T14:19:31.698Z,149,Optimum Nutrition Plant Protein Vanilla 1.5 lb,Suplementos,Optimum Nutrition,Suplementación,1
59a693f0-38ee-453c-9b35-a44dcaf395f9,AR-2026-000230,bb09cd70-880e-4fff-9efa-eb941142c4be,2026-02-12T14:19:31.698Z,137,Optimum Nutrition Serious Mass Chocolate 6 lb,Suplementos,Optimum Nutrition,Suplementación,1
bb41f999-be39-4cff-82ee-ad00b55a4de9,AR-2026-001961,f23bfd09-f692-41b0-afc6-561f965b3cf1,2026-02-13T11:11:18.601Z,3,Creatina Monohidratada 300 g,Suplementos,MuscleTech,Suplementación,1
